protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D4,8IRU,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,Ki,3.2,8.494850022
Dopamine RECEPTOR D4,8IRU,C(N1CCC(=CC1)c1ccccc1)c1cn(nn1)-c1ccccc1,Ki,3.2,8.494850022
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,Cc1c(n[nH]c1C1=CCN(CCc2ccccc2)CC1)-c1ccccc1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,Oc1ccc(OCCNCCCOc2ccccc2)cc1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,Cc1c(cnn1C1CCN(Cc2cccc(Cl)c2)CC1)-c1ccccc1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,Cc1nn(cc1-c1ccccc1)C1CCN(Cc2cccc(Cl)c2)CC1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1nc2cccc(OCCNCc3ccccc3)c2[nH]1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2ccc3ccnn3c2)CC1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)NCCCCN1CCN(CC1)c1ccccc1OC,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,C(CCc1nc2ccccc2s1)CN1CCN(CC1)c1ncccn1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,COc1ccc(CNC(=O)NCCCN2CCN(CC2)c2ccccc2OC)c(c1)-c1ccccc1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NCc2ccccc2-c2cccc(F)c2)CC1,Ki,3.1,8.508638306
Dopamine RECEPTOR D4,8IRU,Oc1ccc(OCCNCCCOc2ccccc2)cc1,Ki,3.09,8.510041521
Dopamine RECEPTOR D4,8IRU,Ic1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3.02,8.519993057
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(cc1)-c1ccccc1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C(C)C)c(Cl)cc1C(=O)N[C@H]1CCN(Cc2ccccc2)C1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCNC2=Nc3ccccc3OC2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,O=C1Cc2c(N1)cccc2N1CCN(Cc2ccccc2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(C)c(F)c2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCN(CCn3c4ccccc4sc3=O)CC2)cc1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,CCc1ccc(CN2CCN(CC(=O)N3[C@H](C)Cc4ccccc34)CC2)cc1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,COc1cc(Cl)ccc1CN1CCN(CC(=O)N2[C@H](C)Cc3ccccc23)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,CC[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Cc1sc(C)c-2c1SCc1cnn(C)c-21,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(cc1)-c1cccs1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1ccc(cc1)-c1cccs1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC2=Nc3ccccc3OC2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCN(CC2)C2CCc3cccc4CCN(c34)C2=O)cc1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Ic1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Clc1ccccc1N1CCN(Cc2cnn3ccccc23)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1ccc(cc1)-c1cccs1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)N1CCN(CCC2OCCc3ccccc23)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,O=C1Cc2c(N1)cccc2N1CCN(Cc2ccccc2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)N1CCN(CCC2OCCc3ccccc23)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,Cc1cccc(n1)C1=CCN(CCNC(=O)C2CCC(F)(F)CC2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,Ki,3,8.522878745
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1nc2c(cccc2[nH]1)N1CCN(Cc2ccccc2)CC1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,CCOc1ccc(Cl)cc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn(c2)-c2ccccc2)CC1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)N1CCN(Cc2cnn(c2)-c2ccccc2)CC1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,O=C1CCc2ccccc2N1CCCN1CCN(CC1)c1ccccc1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1nc2c(cccc2[nH]1)-[n+]1cc[n+](Cc2ccccc2)cc1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N(Cc1ccc(F)cc1)NC(=O)NCCCN1CCN(CC1)c1ccccc1OC,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2)c2ccc(Cl)cc2)CC1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,O=C1CCc2ccccc2N1CCCN1CCN(CC1)c1ccccc1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,Cc1ccnc(c1)N1CCN(CCCc2nc3ccccc3s2)CC1,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,CC(C)(C)C(=O)NCCN1CCC(=CC1)c1cccc(n1)C(F)(F)F,Ki,2.9,8.537602002
Dopamine RECEPTOR D4,8IRU,Fc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ncccn2)cc1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,COc1cc(Cl)ccc1OC[C@@H]1CN(Cc2ccc(Cl)cc2)CCO1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,C[Si](C)(C)c1cccc2c(CN3CCN(CC3)c3ccc(Cl)cc3)cnn12,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,Cc1ccc(cc1)C1CCN(Cc2ccc3OCC(=O)Nc3c2)CC1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(Cc2cn3ccccc3n2)CC1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,COc1ccc(Cl)cc1OC[C@@H]1CN(Cc2ccc(Cl)cc2)CCO1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,COc1ccc(Cl)cc1OC[C@@H]1CN(Cc2ccc(Cl)cc2)CCO1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(Cc2cn3ccccc3n2)CC1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(Cc2cn3ccccc3n2)CC1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,COc1cc(Cl)ccc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,Ki,2.8,8.552841969
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(C1)C1CCCCCC1,Ki,2.7,8.568636236
Dopamine RECEPTOR D4,8IRU,Cc1ccc(OCCCNCCOc2ccccc2)cc1,Ki,2.7,8.568636236
Dopamine RECEPTOR D4,8IRU,Cc1cccc(NC(=O)CN2CCN(CC2)c2ccccc2C#N)c1,Ki,2.7,8.568636236
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(Cc2cn(nn2)-c2ccccc2)CC1,Ki,2.7,8.568636236
Dopamine RECEPTOR D4,8IRU,Cc1cccc2c(CN3CCN(CC3)c3ccc(Cl)cc3)cnn12,Ki,2.7,8.568636236
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,2.7,8.568636236
Dopamine RECEPTOR D4,8IRU,Cc1cccc(NC(=O)CN2CCN(CC2)c2ccccc2C#N)c1,Ki,2.7,8.568636236
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NCc2ccc(F)cc2-c2ccccc2)CC1,Ki,2.7,8.568636236
Dopamine RECEPTOR D4,8IRU,Cc1ccc(OCCCNCCOc2ccccc2)cc1,Ki,2.69,8.57024772
Dopamine RECEPTOR D4,8IRU,Cc1cccc2c(CN3CCN(CC3)c3ccc(Cl)cc3)cnn12,Ki,2.69,8.57024772
Dopamine RECEPTOR D4,8IRU,COc1ccc2c3CCN(Cc4ccc(C)cc4)Cc3c(=O)oc2c1,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,Brc1ccc(N2CCN(Cc3ccccc3)CC2)c2cc[nH]c12,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ccccc1)c1cnn(c1)-c1ccccn1,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3c(C=O)cccc23)CC1,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,Cc1ccc(cc1C)C1CCN(Cc2ccc3NC(=O)COc3c2)CC1,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,Cc1ccc(cc1)C1CCN(Cc2ccc3NC(=O)COc3c2)CC1,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,Brc1ccc(-[n+]2cc[n+](Cc3ccccc3)cc2)c2cc[nH]c12,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2F)c2ccc(Cl)cc2)CC1,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N(Cc1ccccc1F)NC(=O)NCCCN1CCN(CC1)c1ccccc1OC,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.C(CN1CCN(CC1)c1ccccc1)CN1CCCc2ccccc12,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,COc1ccc2c3CCN(Cc4ccc(C)cc4)Cc3c(=O)oc2c1,Ki,2.6,8.585026652
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ncccn1)c1cnc([nH]1)-c1ccccc1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,Cc1c(onc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,Cc1c(onc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,Cc1c(cnn1C1CCN(Cc2ccccc2)CC1)-c1ccccc1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,COc1c(cc(C#C)c2ccccc12)C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,CCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,Cc1c(noc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,COc1c(cc(C#C)c2ccccc12)C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,Ki,2.5,8.602059991
Dopamine RECEPTOR D4,8IRU,Oc1ccc2c3CCN(Cc4ccc(Cl)cc4)Cc3c(=O)oc2c1,Ki,2.4,8.619788758
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N1CCN(CCC2OCCc3ccccc23)CC1,Ki,2.4,8.619788758
Dopamine RECEPTOR D4,8IRU,Oc1ccc2c3CCN(Cc4ccc(Cl)cc4)Cc3c(=O)oc2c1,Ki,2.4,8.619788758
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(NC2CCN(Cc3ccccc3)CC2)n1,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(Cc2cc3ccccn3n2)CC1,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,Cc1nn2c(cccc2c1CN1CCN(CC1)c1ccc(Cl)cc1)C#N,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)NCCCCN1CCN(CC1)c1cccc2ccccc12,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(N4CCOCC4)c3n2)CC1,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,O\N=C\c1cnn2ccc(OCCCCN3CCN(CC3)c3ccc(O)c4NC(=O)COc34)cc12,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,O\N=C\c1cnn2ccc(OCCCCN3CCN(CC3)c3ccc(O)c4NC(=O)COc34)cc12,Ki,2.3,8.638272164
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,2.29,8.640164518
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc2c(CN3CCO[C@H](COc4ccccc4)C3)c[nH]c2c1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,CCCN(CCCCOc1ccn2ncc(C=O)c2c1)[C@H]1CCc2c(O)cccc2C1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)NCCN1CCN(CC1)c1ccccc1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,CCc1cccc(NC(=O)CN2CCN(CC2)c2ccccn2)c1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.O=C1CCc2ccccc2N1CCCN1CCN(CC1)c1ccccn1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,C(CN1CCN(CC1)c1ccccn1)Cc1nc2ccccc2s1,Ki,2.2,8.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,2.19,8.659555885
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2.1,8.677780705
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(Cc2ccccc2)C1,Ki,2.1,8.677780705
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(C1)C1CCCCC1,Ki,2.1,8.677780705
Dopamine RECEPTOR D4,8IRU,Cc1c([nH]c(=O)n1C1CCN(Cc2ccccc2Cl)CC1)-c1ccccc1,Ki,2.1,8.677780705
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cc3cc(ccc3[nH]2)C#N)CC1,Ki,2.1,8.677780705
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)C1,Ki,2.1,8.677780705
Dopamine RECEPTOR D4,8IRU,O=C1CCc2ccccc2N1CCCN1CCC(CCc2ccccc2)CC1,Ki,2.1,8.677780705
Dopamine RECEPTOR D4,8IRU,COCCOCCOc1ccc(NC(=O)NCCCN2CCN(CC2)c2ccccc2OC)c(c1)-c1ccccc1,Ki,2.1,8.677780705
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=c2cc(C)sc2=Nc2ccccc2N1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,Cc1ccc(cc1)C1(O)CCN(CCCC(=O)c2ccc(F)cc2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Cc2ccccc2Oc2ccccc12,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,C(CNCCOc1ccccc1)COc1ccccc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,Fc1ccc(OC[C@H]2CC[C@H]3CN(CCN3C2)c2ncc(F)cn2)cc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,C(Cc1ccccc1)C1CCN(Cc2cc3cccnc3[nH]2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,Cc1c([nH]c(=O)n1C1CCN(CC2CCCCC2)CC1)-c1ccccc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(C)cc2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(cc2)[N+]([O-])=O)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)c(F)c2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,Cc1sc(C)c-2c1CCCc1cnn(C)c-21,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,COc1cc(Cl)ccc1OCC1CN(Cc2ccc(Br)cc2)CCCO1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(cc1)-c1ccsc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1ccc(cc1)-c1ccsc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1cccc(c1)-c1ccsc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,O[C@@H](COc1ccccc1)CN1CCC(CC1)Oc1ccccc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,CCCN(CCCCOc1ccn2ncc(\C=N/O)c2c1)[C@H]1CCc2c(O)cccc2C1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Cc2ccccc2Oc2ccccc12,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cn3nc(Cl)ccc3n2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,C(CNCCOc1ccccc1)COc1ccccc1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(cc2)[N+]([O-])=O)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,COc1cc(Cl)ccc1OCC1CN(Cc2ccc(Br)cc2)CCCO1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,Ki,2,8.698970004
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1cccc(c1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,1.91,8.718966633
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C(F)(F)F)c(Cl)cc1C(=O)N[C@H]1CCN(Cc2ccccc2)C1,Ki,1.9,8.721246399
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,1.9,8.721246399
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ccccc1)c1c[nH]c2ncccc12,Ki,1.9,8.721246399
Dopamine RECEPTOR D4,8IRU,O=C1CCc2ccccc2N1CCCN1CCC(CC1)c1ccccc1,Ki,1.9,8.721246399
Dopamine RECEPTOR D4,8IRU,Cc1cccc(NC(=O)CN2CCN(CC2)c2ccccn2)c1,Ki,1.9,8.721246399
Dopamine RECEPTOR D4,8IRU,C(CN1CCN(CC1)c1ccccc1)Cn1ccc2ccccc12,Ki,1.9,8.721246399
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,Ki,1.8,8.744727495
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1,Ki,1.8,8.744727495
Dopamine RECEPTOR D4,8IRU,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,1.8,8.744727495
Dopamine RECEPTOR D4,8IRU,C(Cc1ccccc1)C1CCN(Cc2c[nH]c3ncccc23)CC1,Ki,1.8,8.744727495
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CC(=O)Nc2cccc(C)c2)CC1,Ki,1.8,8.744727495
Dopamine RECEPTOR D4,8IRU,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,1.8,8.744727495
Dopamine RECEPTOR D4,8IRU,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,1.8,8.744727495
Dopamine RECEPTOR D4,8IRU,Cc1ccc(cc1C)C1CCN(Cc2ccc3OCC(=O)Nc3c2)CC1,Ki,1.8,8.744727495
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)NCCCN1CCN(CC1)c1ccccc1OC,Ki,1.8,8.744727495
